Tax ID,Rank,Name,TP,FN,FP,TN
182710,species,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Oceanobacillus|Oceanobacillus,8,2,0,0
182773,species,Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium,9,0,1,0
182899,genus,Bacteria|Aquificae|Aquificae|Aquificales|Hydrogenothermaceae|Persephonella,9,1,0,0
183417,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus,10,0,0,0
183710,family,Bacteria|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae,10,0,0,0
184914,species,Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Myxococcaceae|Corallococcus|Corallococcus,10,0,0,0
185300,species,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Paludibacteraceae|Paludibacter|Paludibacter,2,8,0,0
186188,genus,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Xylanimonas,10,0,0,0
186189,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Xylanimonas|Xylanimonas,10,0,0,0
186191,genus,Bacteria|Deinococcus-Thermus|Deinococci|Thermales|Thermaceae|Marinithermus,8,2,0,0
186192,species,Bacteria|Deinococcus-Thermus|Deinococci|Thermales|Thermaceae|Marinithermus|Marinithermus,8,2,0,0
186328,order,Bacteria|Tenericutes|Mollicutes|Entomoplasmatales,10,0,0,0
186329,order,Bacteria|Tenericutes|Mollicutes|Acholeplasmatales,10,0,0,0
186490,species,Bacteria|Proteobacteria|Gammaproteobacteria|Candidatus,9,1,0,0
186650,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Microvirga,10,0,0,0
186801,class,Bacteria|Firmicutes|Clostridia,10,0,0,0
186802,order,Bacteria|Firmicutes|Clostridia|Clostridiales,10,0,0,0
186803,family,Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae,10,0,0,0
186804,family,Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae,10,0,0,0
186806,family,Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae,10,0,0,0
186807,family,Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae,10,0,0,0
186814,family,Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales|Thermoanaerobacteraceae,10,0,0,0
186817,family,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae,10,0,0,0
186818,family,Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae,10,0,0,0
186820,family,Bacteria|Firmicutes|Bacilli|Bacillales|Listeriaceae,10,0,0,0
186821,family,Bacteria|Firmicutes|Bacilli|Bacillales|Sporolactobacillaceae,9,1,0,0
186822,family,Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae,10,0,0,0
186823,family,Bacteria|Firmicutes|Bacilli|Bacillales|Alicyclobacillaceae,10,0,0,0
186824,family,Bacteria|Firmicutes|Bacilli|Bacillales|Thermoactinomycetaceae,10,0,0,0
186826,order,Bacteria|Firmicutes|Bacilli|Lactobacillales,10,0,0,0
186827,family,Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae,10,0,0,0
186828,family,Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae,10,0,0,0
186831,genus,Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Acetoanaerobium,4,6,0,0
186931,species,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Thioalkalivibrio|Thioalkalivibrio,3,7,0,0
187137,species,Bacteria|Deinococcus-Thermus|Deinococci|Thermales|Thermaceae|Oceanithermus|Oceanithermus,7,2,1,0
187144,genus,Bacteria|Calditrichaeota|Calditrichae|Calditrichales|Calditrichaceae|Caldithrix,8,2,0,0
187145,species,Bacteria|Calditrichaeota|Calditrichae|Calditrichales|Calditrichaceae|Caldithrix|Caldithrix,8,2,0,0
187303,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylocystaceae|Methylocystis|Methylocystis,1,8,0,1
187452,species,Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus,10,0,0,0
187492,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Thalassolituus,10,0,0,0
187493,species,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Thalassolituus|Thalassolituus,10,0,0,0
187857,class,Bacteria|Aquificae|Aquificae,10,0,0,0
188708,class,Bacteria|Thermotogae|Thermotogae,10,0,0,0
188709,family,Bacteria|Thermotogae|Thermotogae|Thermotogales|Thermotogaceae,10,0,0,0
188710,order,Bacteria|Thermodesulfobacteria|Thermodesulfobacteria|Thermodesulfobacteriales,9,1,0,0
188711,family,Bacteria|Thermodesulfobacteria|Thermodesulfobacteria|Thermodesulfobacteriales|Thermodesulfobacteriaceae,9,1,0,0
188770,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
188786,family,Bacteria|Deinococcus-Thermus|Deinococci|Thermales|Thermaceae,10,0,0,0
188787,class,Bacteria|Deinococcus-Thermus|Deinococci,10,0,0,0
188905,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Jannaschia,9,0,0,1
188907,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Oleispira,10,0,0,0
188908,species,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Oleispira|Oleispira,10,0,0,0
188932,species,Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Pedobacter,7,3,0,0
189381,species,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus,1,9,0,0
189769,order,Bacteria|Chrysiogenetes|Chrysiogenetes|Chrysiogenales,1,9,0,0
189770,family,Bacteria|Chrysiogenetes|Chrysiogenetes|Chrysiogenales|Chrysiogenaceae,1,9,0,0
189775,class,Bacteria|Chloroflexi|Thermomicrobia,10,0,0,0
189776,order,Bacteria|Chloroflexi|Thermomicrobia|Thermomicrobiales,2,7,1,0
189777,family,Bacteria|Chloroflexi|Thermomicrobia|Thermomicrobiales|Thermomicrobiaceae,2,7,1,0
189778,order,Bacteria|Nitrospirae|Nitrospira|Nitrospirales,10,0,0,0
189779,family,Bacteria|Nitrospirae|Nitrospira|Nitrospirales|Nitrospiraceae,10,0,0,0
189834,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Actinobacillus|Actinobacillus,3,4,0,3
190323,genus,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Plantibacter,10,0,0,0
190721,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Ralstonia|Ralstonia,7,3,0,0
190893,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
190895,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
191028,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Leisingera,10,0,0,0
191033,family,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Oleiphilaceae,10,0,0,0
191291,genus,Bacteria|Proteobacteria|Epsilonproteobacteria|Nautiliales|Nautiliaceae|Nautilia,6,4,0,0
191292,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Nocardiaceae|Rhodococcus|Rhodococcus,1,7,0,2
191301,genus,Bacteria|Proteobacteria|Epsilonproteobacteria|Nautiliales|Nautiliaceae|Caminibacter,1,5,1,3
191303,genus,Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Turicibacter,2,8,0,0
191393,order,Bacteria|Deferribacteres|Deferribacteres|Deferribacterales,10,0,0,0
191394,family,Bacteria|Deferribacteres|Deferribacteres|Deferribacterales|Deferribacteraceae,10,0,0,0
191410,class,Bacteria|Chlorobi|Chlorobia,10,0,0,0
191411,order,Bacteria|Chlorobi|Chlorobia|Chlorobiales,10,0,0,0
191412,family,Bacteria|Chlorobi|Chlorobia|Chlorobiales|Chlorobiaceae,10,0,0,0
191493,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium,6,1,3,0
191494,genus,Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Conexibacteraceae|Conexibacter,10,0,0,0
191495,species,Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Conexibacteraceae|Conexibacter|Conexibacter,10,0,0,0
191579,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Crocinitomicaceae|Fluviicola|Fluviicola,10,0,0,0
192073,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
192421,species,Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus,10,0,0,0
192812,species,Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Erythrobacter|Erythrobacter,9,1,0,0
192843,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Rhodoferax|Rhodoferax,9,1,0,0
193462,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
194924,family,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae,10,0,0,0
194963,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Sinorhizobium|Sinorhizobium,5,5,0,0
195105,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Haematobacter|Haematobacter,10,0,0,0
195248,species,Bacteria|Cyanobacteria|Synechococcales|Synechococcaceae|Synechococcus|Synechococcus,1,8,0,1
195498,species,Bacteria|Cyanobacteria|Synechococcales|Synechococcaceae|Synechococcus|Synechococcus,2,8,0,0
195950,genus,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Tannerella,8,2,0,0
196162,species,Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Nocardioides|Nocardioides,10,0,0,0
196914,species,Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes|Actinoplanes,10,0,0,0
197162,species,Bacteria|Deferribacteres|Deferribacteres|Deferribacterales|Deferribacteraceae|Deferribacter|Deferribacter,5,5,0,0
197482,species,Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Arcobacter|Arcobacter,5,4,0,1
198107,species,Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Zoogloeaceae|Azoarcus|Azoarcus,2,6,2,0
198251,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Pelagibacterales|Pelagibacteraceae|Candidatus,9,0,1,0
198252,species,Bacteria|Proteobacteria|Alphaproteobacteria|Pelagibacterales|Pelagibacteraceae|Candidatus,5,4,0,1
198620,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
199441,species,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus,6,4,0,0
199596,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Methylocella|Methylocella,5,5,0,0
200450,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
200451,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
200643,class,Bacteria|Bacteroidetes|Bacteroidia,10,0,0,0
200644,order,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales,10,0,0,0
200666,order,Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales,10,0,0,0
200667,family,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Flammeovirgaceae,10,0,0,0
200903,genus,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Paraliobacillus,5,5,0,0
200991,species,Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus,10,0,0,0
201096,genus,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Alicycliphilus,10,0,0,0
202746,genus,Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Sulfurimonas,10,0,0,0
202747,species,Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Sulfurimonas|Sulfurimonas,3,6,0,1
202907,genus,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Collimonas,10,0,0,0
202950,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter,5,5,0,0
203486,class,Bacteria|Dictyoglomi|Dictyoglomia,8,2,0,0
203487,order,Bacteria|Dictyoglomi|Dictyoglomia|Dictyoglomales,8,2,0,0
203488,family,Bacteria|Dictyoglomi|Dictyoglomia|Dictyoglomales|Dictyoglomaceae,8,2,0,0
203490,class,Bacteria|Fusobacteria|Fusobacteriia,10,0,0,0
203491,order,Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales,10,0,0,0
203492,family,Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae,10,0,0,0
203494,class,Bacteria|Verrucomicrobia|Verrucomicrobiae,10,0,0,0
203683,class,Bacteria|Planctomycetes|Planctomycetia,10,0,0,0
203692,class,Bacteria|Spirochaetes|Spirochaetia,10,0,0,0
203693,class,Bacteria|Nitrospirae|Nitrospira,10,0,0,0
203804,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Candidatus,2,0,8,0
204037,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya,10,0,0,0
204038,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya,8,2,0,0
204042,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya,10,0,0,0
204286,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Halomonadaceae|Cobetia,10,0,0,0
204429,class,Bacteria|Chlamydiae|Chlamydiia,10,0,0,0
204432,class,Bacteria|Acidobacteria|Acidobacteriia,10,0,0,0
204433,order,Bacteria|Acidobacteria|Acidobacteriia|Acidobacteriales,10,0,0,0
204434,family,Bacteria|Acidobacteria|Acidobacteriia|Acidobacteriales|Acidobacteriaceae,10,0,0,0
204441,order,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales,10,0,0,0
204455,order,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales,10,0,0,0
204456,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Gemmobacter,8,2,0,0
204457,order,Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales,10,0,0,0
204458,order,Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales,10,0,0,0
205844,species,Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Novosphingobium|Novosphingobium,10,0,0,0
206351,order,Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales,10,0,0,0
206379,family,Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales|Nitrosomonadaceae,10,0,0,0
206389,order,Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales,10,0,0,0
206662,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
207244,genus,Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerostipes,10,0,0,0
208215,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Parvularculales|Parvularculaceae|Parvularcula,9,0,0,1
208216,species,Bacteria|Proteobacteria|Alphaproteobacteria|Parvularculales|Parvularculaceae|Parvularcula|Parvularcula,9,0,0,1
208223,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Kosakonia|Kosakonia,3,7,0,0
208226,species,Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Alkaliphilus|Alkaliphilus,7,3,0,0
208439,species,Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Amycolatopsis|Amycolatopsis,7,3,0,0
208447,genus,Bacteria|Deinococcus-Thermus|Deinococci|Thermales|Thermaceae|Oceanithermus,7,2,1,0
208596,species,Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium,2,7,0,1
208962,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia,10,0,0,0
209053,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga,7,3,0,0
212663,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
212743,genus,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Rhizobacter,10,0,0,0
212767,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium,9,0,1,0
212790,genus,Bacteria|Aquificae|Aquificae|Aquificales|Hydrogenothermaceae|Sulfurihydrogenibium,4,6,0,0
213113,order,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfurellales,4,6,0,0
213115,order,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales,10,0,0,0
213116,family,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfomicrobiaceae,6,4,0,0
213118,order,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales,10,0,0,0
213119,family,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales|Desulfobacteraceae,10,0,0,0
213121,family,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales|Desulfobulbaceae,10,0,0,0
213421,family,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfuromonadales|Desulfuromonadaceae,10,0,0,0
213422,family,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfuromonadales|Geobacteraceae,10,0,0,0
213462,order,Bacteria|Proteobacteria|Deltaproteobacteria|Syntrophobacterales,10,0,0,0
213465,family,Bacteria|Proteobacteria|Deltaproteobacteria|Syntrophobacterales|Syntrophobacteraceae,7,3,0,0
213468,family,Bacteria|Proteobacteria|Deltaproteobacteria|Syntrophobacterales|Syntrophaceae,10,0,0,0
213481,order,Bacteria|Proteobacteria|Oligoflexia|Bdellovibrionales,10,0,0,0
213483,family,Bacteria|Proteobacteria|Oligoflexia|Bdellovibrionales|Bdellovibrionaceae,10,0,0,0
213554,species,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Halomonadaceae|Halomonas|Halomonas,10,0,0,0
213849,order,Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales,10,0,0,0
214473,species,Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus,10,0,0,0
214906,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Histophilus,9,1,0,0
215591,species,Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema,3,7,0,0
215743,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Roseovarius|Roseovarius,5,5,0,0
215813,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Dinoroseobacter|Dinoroseobacter,10,0,0,0
216142,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,9,0,1,0
216427,species,Bacteria|Tenericutes|Mollicutes|Entomoplasmatales|Entomoplasmataceae|Mesoplasma|Mesoplasma,2,2,2,4
216431,genus,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Croceibacter,10,0,0,0
216465,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Polaromonas|Polaromonas,1,9,0,0
216572,family,Bacteria|Firmicutes|Clostridia|Clostridiales|Oscillospiraceae,10,0,0,0
216778,species,Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas|Stenotrophomonas,8,0,2,0
216816,species,Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium,2,8,0,0
216851,genus,Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium,1,9,0,0
216937,species,Bacteria|Tenericutes|Mollicutes|Entomoplasmatales|Spiroplasmataceae|Spiroplasma|Spiroplasma,1,5,1,3
217159,species,Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium,4,6,0,0
217203,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter,10,0,0,0
217204,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter,9,1,0,0
219181,genus,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Ottowia,7,3,0,0
219572,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
219685,class,Bacteria|Gemmatimonadetes|Gemmatimonadetes,10,0,0,0
219686,order,Bacteria|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales,10,0,0,0
219687,family,Bacteria|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae,10,0,0,0
220622,species,Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Sulfurospirillum|Sulfurospirillum,1,8,1,0
220697,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Thalassospira|Thalassospira,10,0,0,0
221065,genus,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Kordia,10,0,0,0
221822,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Phaeobacter|Phaeobacter,10,0,0,0
222136,species,Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Helicobacter|Helicobacter,1,9,0,0
222805,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium,8,2,0,0
223967,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Methylorubrum|Methylorubrum,9,1,0,0
224027,family,Bacteria|Aquificae|Aquificae|Aquificales|Hydrogenothermaceae,10,0,0,0
224372,family,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Alcanivoracaceae,10,0,0,0
224379,family,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Hahellaceae,10,0,0,0
224464,family,Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Kofleriaceae,10,0,0,0
224467,family,Bacteria|Proteobacteria|Epsilonproteobacteria|Nautiliales|Nautiliaceae,10,0,0,0
225057,order,Bacteria|Proteobacteria|Acidithiobacillia|Acidithiobacillales,10,0,0,0
225058,family,Bacteria|Proteobacteria|Acidithiobacillia|Acidithiobacillales|Acidithiobacillaceae,10,0,0,0
225143,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Oceanisphaera,10,0,0,0
225326,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium,6,4,0,0
225842,genus,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Formosa,10,0,0,0
225848,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
227387,family,Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales|Thermodesulfobiaceae,4,6,0,0
227388,genus,Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales|Thermodesulfobiaceae|Thermodesulfobium,4,6,0,0
227605,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Methylocella|Methylocella,1,9,0,0
227873,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Pannonibacter,10,0,0,0
228398,genus,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptacidiphilus,10,0,0,0
228745,species,Bacteria|Aquificae|Aquificae|Desulfurobacteriales|Desulfurobacteriaceae|Thermovibrio|Thermovibrio,7,3,0,0
228899,species,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus,10,0,0,0
230089,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Photorhabdus|Photorhabdus,10,0,0,0
230494,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Saccharospirillaceae|Reinekea,2,7,0,1
231454,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Rhodanobacteraceae|Dyella,10,0,0,0
231455,species,Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Rhodanobacteraceae|Dyella|Dyella,2,8,0,0
231683,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Saccharospirillaceae|Saccharospirillum,1,9,0,0
232244,genus,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Belliella,9,1,0,0
232259,species,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Belliella|Belliella,9,1,0,0
232348,species,Bacteria|Cyanobacteria|Synechococcales|Synechococcaceae|Synechococcus|Synechococcus,6,4,0,0
233191,genus,Bacteria|Chloroflexi|Caldilineae|Caldilineales|Caldilineaceae|Caldilinea,5,5,0,0
233316,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas|Alteromonas,10,0,0,0
234612,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
234831,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Pseudoalteromonadaceae|Pseudoalteromonas|Pseudoalteromonas,8,2,0,0
235888,genus,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Salinibacterium,10,0,0,0
235899,order,Bacteria|Proteobacteria|Epsilonproteobacteria|Nautiliales,10,0,0,0
237258,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Cloacibacterium|Cloacibacterium,9,0,1,0
